,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_LATEST_lcl,LAST_DELIVERY_SCHEDULE_LATEST_lcl,Model_Target,CARRIER_SIZE,CARRIER_EFFICIENCY,distance,region_delivery,region_collection,parish_delivery,parish_collection
95,Tractor Unit,Curtain-Side 13.6M Trailer,LS24 9SD,BT26 6JJ,53.886427,-1.271051,54.474078,-6.104285,2023-12-05 07:00:00+00:00,2023-12-05 08:00:00+00:00,0,VERY SMALL,BAD,321.27233850978223,,,,
96,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,BT26 6JJ,52.800481,-1.663328,54.474078,-6.104285,2023-12-06 07:00:00+00:00,2023-12-06 08:00:00+00:00,0,VERY SMALL,BAD,346.9275683085368,,West Midlands,,Shobnall
97,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,SA6 8PJ,52.800481,-1.663328,51.665609,-3.912027,2023-12-06 07:00:00+00:00,2023-12-06 08:00:00+00:00,1,SMALL,BAD,198.48031426420997,,West Midlands,Llansamlet,Shobnall
98,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,DL5 6BA,52.800481,-1.663328,54.589719,-1.578151,2023-12-05 23:59:00+00:00,2023-12-06 07:00:00+00:00,0,VERY SMALL,BAD,199.0956419595942,North East,West Midlands,Great Aycliffe,Shobnall
99,Tractor Unit,Curtain-Side 13.6M Trailer,LS24 9SD,BT26 6JJ,53.886427,-1.271051,54.474078,-6.104285,2023-12-07 07:00:00+00:00,2023-12-07 08:00:00+00:00,1,VERY SMALL,BAD,321.27233850978223,,,,
100,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,BT26 6JJ,52.800481,-1.663328,54.474078,-6.104285,2023-12-07 07:00:00+00:00,2023-12-07 08:00:00+00:00,1,VERY SMALL,BAD,346.9275683085368,,West Midlands,,Shobnall
101,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,IG11 0EG,52.800481,-1.663328,51.517571,0.105323,2023-12-06 14:30:00+00:00,2023-12-07 08:00:00+00:00,1,MEDIUM,BAD,186.87835732937614,London,West Midlands,"Barking and Dagenham, unparished area",Shobnall
102,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,SN3 4AL,52.800481,-1.663328,51.595609,-1.740718,2023-12-07 06:30:00+00:00,2023-12-07 10:00:00+00:00,1,SMALL,OKAY,134.12150831740934,South West,West Midlands,South Marston,Shobnall
103,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,CF31 3PH,52.800481,-1.663328,51.493134,-3.548898,2023-12-08 08:00:00+00:00,2023-12-08 08:00:00+00:00,1,SMALL,BAD,194.17576372490075,,West Midlands,Coychurch Lower,Shobnall
104,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,NW10 7LQ,52.800481,-1.663328,51.526489,-0.266374,2023-12-07 23:59:00+00:00,2023-12-08 15:00:00+00:00,0,MEDIUM,BAD,170.7709621807883,London,West Midlands,"Ealing, unparished area",Shobnall
105,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,CF11 8AQ,52.800481,-1.663328,51.466832,-3.200826,2023-12-07 23:59:00+00:00,2023-12-08 07:00:00+00:00,1,SMALL,BAD,181.71733240867704,,West Midlands,Grangetown,Shobnall
106,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,CF11 8AQ,52.800481,-1.663328,51.466832,-3.200826,2023-12-08 09:00:00+00:00,2023-12-08 10:00:00+00:00,1,SMALL,BAD,181.71733240867704,,West Midlands,Grangetown,Shobnall
107,Tractor Unit,Curtain-Side 13.6M Trailer,DE12 8AA,TA6 4FG,52.690284,-1.548894,51.155543,-2.983834,2023-12-08 13:30:00+00:00,2023-12-11 06:40:00+00:00,0,SMALL,BAD,197.04575071786778,South West,East Midlands,Bridgwater Without,Stretton en le Field
108,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,TS25 2DH,52.800481,-1.663328,54.650703,-1.199873,2023-12-11 07:00:00+00:00,2023-12-11 08:00:00+00:00,1,VERY SMALL,BAD,208.046369108723,North East,West Midlands,,Shobnall
109,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,BT26 6JJ,52.800481,-1.663328,54.474078,-6.104285,2023-12-14 07:00:00+00:00,2023-12-14 08:00:00+00:00,1,VERY SMALL,BAD,346.9275683085368,,West Midlands,,Shobnall
110,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,CF72 8XX,52.800481,-1.663328,51.531942,-3.396527,2023-12-12 07:00:00+00:00,2023-12-12 08:00:00+00:00,1,SMALL,BAD,184.08579622627872,,West Midlands,Llanharan,Shobnall
111,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,DA2 6QR,52.800481,-1.663328,51.457231,0.258356,2023-12-12 23:00:00+00:00,2023-12-13 06:00:00+00:00,0,VERY SMALL,OKAY,198.83548895513084,South East,West Midlands,Stone,Shobnall
112,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,BT29 4SR,52.800481,-1.663328,54.624787,-6.142153,2023-12-14 07:00:00+00:00,2023-12-14 08:00:00+00:00,1,VERY SMALL,BAD,357.8114681863982,,West Midlands,,Shobnall
113,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,RM19 1NA,52.800481,-1.663328,51.483784,0.253063,2023-12-13 15:30:00+00:00,2023-12-14 09:00:00+00:00,0,VERY SMALL,OKAY,196.35940017170944,East of England,West Midlands,"Thurrock, unparished area",Shobnall
114,Tractor Unit,Curtain-Side 13.6M Trailer,DE12 8AA,NP16 6UD,52.690284,-1.548894,51.614678,-2.674519,2023-12-13 15:30:00+00:00,2023-12-14 15:00:00+00:00,0,VERY SMALL,BAD,142.17504834249414,,East Midlands,,Stretton en le Field
115,Tractor Unit,Curtain-Side 13.6M Trailer,DE12 8AA,NP16 6UD,52.690284,-1.548894,51.614678,-2.674519,2023-12-13 13:31:00+00:00,2023-12-14 09:00:00+00:00,0,VERY SMALL,BAD,142.17504834249414,,East Midlands,,Stretton en le Field
116,Tractor Unit,Curtain-Side 13.6M Trailer,DE12 8AA,NP16 6UD,52.690284,-1.548894,51.614678,-2.674519,2023-12-13 14:31:00+00:00,2023-12-14 12:00:00+00:00,0,VERY SMALL,BAD,142.17504834249414,,East Midlands,,Stretton en le Field
117,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,DH3 2PF,52.800481,-1.663328,54.893912,-1.577683,2023-12-13 23:00:00+00:00,2023-12-14 13:00:00+00:00,0,VERY SMALL,BAD,232.91974051337328,North East,West Midlands,"Gateshead, unparished area",Shobnall
118,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,CF3 2GJ,52.800481,-1.663328,51.50328,-3.109119,2023-12-15 08:30:00+00:00,2023-12-15 09:30:00+00:00,1,SMALL,BAD,174.79160924669884,,West Midlands,Trowbridge,Shobnall
119,Tractor Unit,Curtain-Side 13.6M Trailer,LS24 9SD,BT26 6JJ,53.886427,-1.271051,54.474078,-6.104285,2023-12-14 13:30:00+00:00,2023-12-18 08:00:00+00:00,0,VERY SMALL,BAD,321.27233850978223,,,,
120,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,SA6 8PJ,52.800481,-1.663328,51.665609,-3.912027,2023-12-18 07:00:00+00:00,2023-12-18 08:00:00+00:00,1,SMALL,BAD,198.48031426420997,,West Midlands,Llansamlet,Shobnall
121,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,MK41 7BJ,52.800481,-1.663328,52.151481,-0.47677,2023-12-15 22:00:00+00:00,2023-12-18 08:30:00+00:00,0,MEDIUM,BAD,108.04116985490363,East of England,West Midlands,"Bedford, unparished area",Shobnall
122,Tractor Unit,Curtain-Side 13.6M Trailer,DE12 8AA,EN3 7NJ,52.690284,-1.548894,51.659423,-0.029856,2023-12-15 09:00:00+00:00,2023-12-18 12:30:00+00:00,0,VERY SMALL,OKAY,154.53739131581463,London,East Midlands,"Enfield, unparished area",Stretton en le Field
123,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 1PT,BT26 6JJ,52.811918,-1.630808,54.474078,-6.104285,2023-12-18 23:59:00+00:00,2023-12-20 08:00:00+00:00,1,VERY SMALL,BAD,348.02739004829306,,West Midlands,,Burton
124,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,LE4 5PN,52.800481,-1.663328,52.662221,-1.124293,2023-12-21 06:00:00+00:00,2023-12-21 12:00:00+00:00,0,SMALL,BAD,39.429571091980584,East Midlands,West Midlands,"Leicester, unparished area",Shobnall
125,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 1PT,BT26 6JJ,52.811918,-1.630808,54.474078,-6.104285,2023-12-20 07:00:00+00:00,2023-12-20 08:00:00+00:00,1,VERY SMALL,BAD,348.02739004829306,,West Midlands,,Burton
126,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 1PT,BT26 6JJ,52.811918,-1.630808,54.474078,-6.104285,2023-12-20 07:00:00+00:00,2023-12-20 08:00:00+00:00,1,VERY SMALL,BAD,348.02739004829306,,West Midlands,,Burton
127,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,N18 3BB,52.800481,-1.663328,51.614473,-0.042472,2023-12-18 23:59:00+00:00,2023-12-19 11:00:00+00:00,0,VERY SMALL,OKAY,172.0629573853143,London,West Midlands,"Enfield, unparished area",Shobnall
128,Tractor Unit,Curtain-Side 13.6M Trailer,LS24 9SD,BT26 6JJ,53.882244,-1.267537,54.474078,-6.104285,2023-12-20 13:30:00+00:00,2023-12-22 08:00:00+00:00,1,VERY SMALL,BAD,321.60654267736885,,,,
129,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,EH54 5DL,52.800481,-1.663328,55.915034,-3.510893,2023-12-21 06:00:00+00:00,2023-12-21 09:45:00+00:00,1,SMALL,OKAY,366.51078524117173,,West Midlands,,Shobnall
130,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,DE72 2HP,52.800481,-1.663328,52.867015,-1.314862,2023-12-22 04:30:00+00:00,2023-12-22 07:00:00+00:00,1,SMALL,BAD,24.5575679899527,East Midlands,West Midlands,Lockington-Hemington,Shobnall
131,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,CF72 8XX,52.800481,-1.663328,51.531942,-3.396527,2023-12-27 07:30:00+00:00,2023-12-27 08:30:00+00:00,1,SMALL,BAD,184.08579622627872,,West Midlands,Llanharan,Shobnall
132,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,RM19 1NA,52.800481,-1.663328,51.483784,0.253063,2023-12-28 15:45:00+00:00,2023-12-28 15:45:00+00:00,0,MEDIUM,BAD,196.35940017170944,East of England,West Midlands,"Thurrock, unparished area",Shobnall
133,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 1PT,BT26 6JJ,52.811918,-1.630808,54.474078,-6.104285,2023-12-28 07:00:00+00:00,2023-12-28 08:00:00+00:00,0,VERY SMALL,BAD,348.02739004829306,,West Midlands,,Burton
134,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,CF31 3PH,52.800481,-1.663328,51.493134,-3.548898,2023-12-28 09:00:00+00:00,2023-12-28 10:00:00+00:00,1,SMALL,BAD,194.17576372490075,,West Midlands,Coychurch Lower,Shobnall
135,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,CH64 3TS,52.800481,-1.663328,53.30223,-3.061233,2023-12-28 09:00:00+00:00,2023-12-28 09:00:00+00:00,1,MEDIUM,BAD,108.855905916005,North West,West Midlands,Neston,Shobnall
136,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,WA5 3XA,52.800481,-1.663328,53.407297,-2.661854,2023-12-29 08:00:00+00:00,2023-12-29 08:00:00+00:00,0,MEDIUM,BAD,94.87690105077611,North West,West Midlands,Great Sankey,Shobnall
137,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,ML4 3QD,52.800481,-1.663328,55.82813,-4.041567,2023-12-29 07:40:00+00:00,2023-12-29 07:40:00+00:00,0,VERY SMALL,GOOD,370.38156365652975,,West Midlands,,Shobnall
138,Tractor Unit,Curtain-Side 13.6M Trailer,BB5 5YJ,ST4 4FA,53.789353,-2.342379,52.983393,-2.181287,2023-10-03 10:30:00+00:00,2023-10-03 17:00:00+00:00,0,SMALL,BAD,90.28145936583029,West Midlands,North West,"Stoke-on-Trent, unparished area",Altham
139,Tractor Unit,Curtain-Side 13.6M Trailer,BB5 5YJ,ST4 4FA,53.789353,-2.342379,52.983393,-2.181287,2023-10-03 10:30:00+00:00,2023-10-03 17:00:00+00:00,0,VERY SMALL,OKAY,90.28145936583029,West Midlands,North West,"Stoke-on-Trent, unparished area",Altham
140,Tractor Unit,Curtain-Side 13.6M Trailer,ST4 4FA,DOR,52.983393,-2.181287,51.652559,-3.022083,2023-10-21 19:30:00+00:00,2023-10-21 22:00:00+00:00,0,SMALL,OKAY,158.6809733990118,,West Midlands,,"Stoke-on-Trent, unparished area"
141,Tractor Unit,Curtain-Side 13.6M Trailer,BD4 6SG,ST4 4FA,53.759369,-1.739318,52.983393,-2.181287,2023-11-03 10:30:00+00:00,2023-11-03 17:00:00+00:00,1,SMALL,OKAY,91.15854354415511,West Midlands,Yorkshire and The Humber,"Stoke-on-Trent, unparished area","Bradford, unparished area"
142,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,ST4 4FA,53.501398,-2.64202,52.983393,-2.181287,2023-11-06 10:30:00+00:00,2023-11-06 17:00:00+00:00,1,SMALL,BAD,65.27072519153567,West Midlands,North West,"Stoke-on-Trent, unparished area","Wigan, unparished area"
143,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,ST4 4FA,53.483205,-1.924197,52.983393,-2.181287,2023-11-07 10:30:00+00:00,2023-11-07 17:00:00+00:00,1,SMALL,BAD,58.169175161643835,West Midlands,,"Stoke-on-Trent, unparished area",
144,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,ST4 4FA,53.634051,-2.1142,52.983393,-2.181287,2023-11-07 10:30:00+00:00,2023-11-07 17:00:00+00:00,1,SMALL,OKAY,72.50978085367807,West Midlands,North West,"Stoke-on-Trent, unparished area","Rochdale, unparished area"
145,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,ST4 4FA,53.634051,-2.1142,52.983393,-2.181287,2023-11-07 10:30:00+00:00,2023-11-07 17:00:00+00:00,0,SMALL,BAD,72.50978085367807,West Midlands,North West,"Stoke-on-Trent, unparished area","Rochdale, unparished area"
146,Tractor Unit,Curtain-Side 13.6M Trailer,M38 9PU,ST4 4FA,53.536194,-2.41058,52.983393,-2.181287,2023-11-08 10:30:00+00:00,2023-11-08 17:00:00+00:00,0,SMALL,BAD,63.352291806714014,West Midlands,North West,"Stoke-on-Trent, unparished area","Salford, unparished area"
147,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,ST4 4FA,53.501398,-2.64202,52.983393,-2.181287,2023-11-21 10:30:00+00:00,2023-11-21 17:00:00+00:00,1,SMALL,BAD,65.27072519153567,West Midlands,North West,"Stoke-on-Trent, unparished area","Wigan, unparished area"
148,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,ST4 4FA,53.483205,-1.924197,52.983393,-2.181287,2023-11-21 10:30:00+00:00,2023-11-21 17:00:00+00:00,1,SMALL,BAD,58.169175161643835,West Midlands,,"Stoke-on-Trent, unparished area",
149,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,ST4 4FA,53.467889,-2.096702,52.983393,-2.181287,2023-11-24 10:30:00+00:00,2023-11-24 17:00:00+00:00,0,SMALL,BAD,54.18394308339896,West Midlands,North West,"Stoke-on-Trent, unparished area","Tameside, unparished area"
150,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,ST4 4FA,53.467889,-2.096702,52.983393,-2.181287,2023-11-24 10:30:00+00:00,2023-11-24 17:00:00+00:00,0,SMALL,BAD,54.18394308339896,West Midlands,North West,"Stoke-on-Trent, unparished area","Tameside, unparished area"
151,Tractor Unit,Curtain-Side 13.6M Trailer,M38 9PU,ST4 4FA,53.536194,-2.41058,52.983393,-2.181287,2023-11-24 10:30:00+00:00,2023-11-24 17:00:00+00:00,0,SMALL,BAD,63.352291806714014,West Midlands,North West,"Stoke-on-Trent, unparished area","Salford, unparished area"
152,Tractor Unit,Curtain-Side 13.6M Trailer,BD4 6SG,ST4 4FA,53.759369,-1.739318,52.983393,-2.181287,2023-12-01 10:30:00+00:00,2023-12-01 17:00:00+00:00,1,SMALL,OKAY,91.15854354415511,West Midlands,Yorkshire and The Humber,"Stoke-on-Trent, unparished area","Bradford, unparished area"
153,Tractor Unit,Curtain-Side 13.6M Trailer,BB5 5YJ,ST4 4FA,53.789353,-2.342379,52.983393,-2.181287,2023-12-01 10:30:00+00:00,2023-12-01 17:00:00+00:00,0,SMALL,OKAY,90.28145936583029,West Midlands,North West,"Stoke-on-Trent, unparished area",Altham
154,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,ST4 4FA,53.483205,-1.924197,52.983393,-2.181287,2023-12-05 10:30:00+00:00,2023-12-05 17:00:00+00:00,0,SMALL,BAD,58.169175161643835,West Midlands,,"Stoke-on-Trent, unparished area",
155,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,ST4 4FA,53.501398,-2.64202,52.983393,-2.181287,2023-12-05 10:30:00+00:00,2023-12-05 17:00:00+00:00,0,SMALL,BAD,65.27072519153567,West Midlands,North West,"Stoke-on-Trent, unparished area","Wigan, unparished area"
156,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,ST4 4FA,53.634051,-2.1142,52.983393,-2.181287,2023-12-05 10:30:00+00:00,2023-12-05 17:00:00+00:00,0,SMALL,BAD,72.50978085367807,West Midlands,North West,"Stoke-on-Trent, unparished area","Rochdale, unparished area"
157,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,ST4 4FA,53.501398,-2.64202,52.983393,-2.181287,2023-12-05 10:30:00+00:00,2023-12-05 17:00:00+00:00,0,SMALL,BAD,65.27072519153567,West Midlands,North West,"Stoke-on-Trent, unparished area","Wigan, unparished area"
158,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,ST4 4FA,53.634051,-2.1142,52.983393,-2.181287,2023-12-05 10:30:00+00:00,2023-12-05 17:00:00+00:00,1,SMALL,OKAY,72.50978085367807,West Midlands,North West,"Stoke-on-Trent, unparished area","Rochdale, unparished area"
159,Tractor Unit,Curtain-Side 13.6M Trailer,M28 2LX,ST4 4FA,53.514337,-2.355945,52.983393,-2.181287,2023-12-05 10:30:00+00:00,2023-12-05 17:00:00+00:00,0,SMALL,BAD,60.189864903341544,West Midlands,North West,"Stoke-on-Trent, unparished area","Salford, unparished area"
160,Tractor Unit,Curtain-Side 13.6M Trailer,BB5 5YJ,ST4 4FA,53.789353,-2.342379,52.983393,-2.181287,2023-12-06 10:30:00+00:00,2023-12-06 17:00:00+00:00,1,SMALL,OKAY,90.28145936583029,West Midlands,North West,"Stoke-on-Trent, unparished area",Altham
161,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,ST4 4FA,53.483205,-1.924197,52.983393,-2.181287,2023-12-07 10:30:00+00:00,2023-12-07 17:00:00+00:00,0,SMALL,OKAY,58.169175161643835,West Midlands,,"Stoke-on-Trent, unparished area",
162,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,ST4 4FA,53.483205,-1.924197,52.983393,-2.181287,2023-12-08 10:30:00+00:00,2023-12-08 17:00:00+00:00,1,SMALL,OKAY,58.169175161643835,West Midlands,,"Stoke-on-Trent, unparished area",
163,Tractor Unit,Curtain-Side 13.6M Trailer,SK14 4UQ,ST4 4FA,53.463078,-2.055857,52.983393,-2.181287,2023-12-11 10:30:00+00:00,2023-12-11 17:00:00+00:00,0,SMALL,BAD,54.0051156746263,West Midlands,North West,"Stoke-on-Trent, unparished area","Tameside, unparished area"
164,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,ST4 4FA,53.501398,-2.64202,52.983393,-2.181287,2023-12-11 10:30:00+00:00,2023-12-11 17:00:00+00:00,1,SMALL,BAD,65.27072519153567,West Midlands,North West,"Stoke-on-Trent, unparished area","Wigan, unparished area"
165,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,ST4 4FA,53.634051,-2.1142,52.983393,-2.181287,2023-12-11 10:30:00+00:00,2023-12-11 17:00:00+00:00,1,SMALL,OKAY,72.50978085367807,West Midlands,North West,"Stoke-on-Trent, unparished area","Rochdale, unparished area"
166,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,ST4 4FA,53.483205,-1.924197,52.983393,-2.181287,2023-12-13 10:30:00+00:00,2023-12-13 17:00:00+00:00,0,SMALL,BAD,58.169175161643835,West Midlands,,"Stoke-on-Trent, unparished area",
167,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,ST4 4FA,53.501398,-2.64202,52.983393,-2.181287,2023-12-13 10:30:00+00:00,2023-12-13 17:00:00+00:00,0,VERY SMALL,OKAY,65.27072519153567,West Midlands,North West,"Stoke-on-Trent, unparished area","Wigan, unparished area"
168,Tractor Unit,Curtain-Side 13.6M Trailer,SK14 4UQ,ST4 4FA,53.463078,-2.055857,52.983393,-2.181287,2023-12-13 10:30:00+00:00,2023-12-13 17:00:00+00:00,0,VERY SMALL,OKAY,54.0051156746263,West Midlands,North West,"Stoke-on-Trent, unparished area","Tameside, unparished area"
169,Tractor Unit,Curtain-Side 13.6M Trailer,SK14 4UQ,ST4 4FA,53.463078,-2.055857,52.983393,-2.181287,2023-12-13 10:30:00+00:00,2023-12-13 17:00:00+00:00,0,SMALL,BAD,54.0051156746263,West Midlands,North West,"Stoke-on-Trent, unparished area","Tameside, unparished area"
170,Tractor Unit,Curtain-Side 13.6M Trailer,BB5 5YJ,ST4 4FA,53.789353,-2.342379,52.983393,-2.181287,2023-12-14 10:30:00+00:00,2023-12-14 17:00:00+00:00,0,SMALL,OKAY,90.28145936583029,West Midlands,North West,"Stoke-on-Trent, unparished area",Altham
171,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601961,-1.190085,2023-12-15 10:30:00+00:00,2023-12-15 17:00:00+00:00,0,SMALL,OKAY,130.32234409934043,East Midlands,North West,Braunstone,"Rochdale, unparished area"
172,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,ST4 4FA,53.501398,-2.64202,52.983393,-2.181287,2023-12-16 10:30:00+00:00,2023-12-15 17:00:00+00:00,1,SMALL,BAD,65.27072519153567,West Midlands,North West,"Stoke-on-Trent, unparished area","Wigan, unparished area"
173,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,ST4 4FA,53.501398,-2.64202,52.983393,-2.181287,2023-12-16 10:30:00+00:00,2023-12-15 17:00:00+00:00,1,SMALL,BAD,65.27072519153567,West Midlands,North West,"Stoke-on-Trent, unparished area","Wigan, unparished area"
174,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,ST4 4FA,53.501398,-2.64202,52.983393,-2.181287,2023-12-16 10:30:00+00:00,2023-12-15 17:00:00+00:00,1,SMALL,BAD,65.27072519153567,West Midlands,North West,"Stoke-on-Trent, unparished area","Wigan, unparished area"
175,Tractor Unit,Curtain-Side 13.6M Trailer,ST4 4FA,ST4 4FA,52.983393,-2.181287,52.983393,-2.181287,2023-12-22 06:30:00+00:00,2023-12-22 23:00:00+00:00,1,SMALL,OKAY,0.0,West Midlands,West Midlands,"Stoke-on-Trent, unparished area","Stoke-on-Trent, unparished area"
176,Tractor Unit,Curtain-Side 13.6M Trailer,ST4 4FA,ST4 4FA,52.983393,-2.181287,52.983393,-2.181287,2023-12-21 03:30:00+00:00,2023-12-20 23:00:00+00:00,1,SMALL,OKAY,0.0,West Midlands,West Midlands,"Stoke-on-Trent, unparished area","Stoke-on-Trent, unparished area"
177,Tractor Unit,Curtain-Side 13.6M Trailer,ST4 4FA,ST4 4FA,52.983393,-2.181287,52.983393,-2.181287,2023-12-20 06:00:00+00:00,2023-12-20 23:00:00+00:00,0,VERY SMALL,GOOD,0.0,West Midlands,West Midlands,"Stoke-on-Trent, unparished area","Stoke-on-Trent, unparished area"
178,Tractor Unit,Curtain-Side 13.6M Trailer,ST4 4FA,ST4 4FA,52.983393,-2.181287,52.983393,-2.181287,2023-12-20 05:15:00+00:00,2023-12-20 23:00:00+00:00,0,SMALL,OKAY,0.0,West Midlands,West Midlands,"Stoke-on-Trent, unparished area","Stoke-on-Trent, unparished area"
179,Tractor Unit,Curtain-Side 13.6M Trailer,ST4 4FA,ST4 4FA,52.983393,-2.181287,52.983393,-2.181287,2023-12-20 04:00:00+00:00,2023-12-20 23:00:00+00:00,0,SMALL,OKAY,0.0,West Midlands,West Midlands,"Stoke-on-Trent, unparished area","Stoke-on-Trent, unparished area"
180,Tractor Unit,Curtain-Side 13.6M Trailer,ST4 4FA,ST4 4FA,52.983393,-2.181287,52.983393,-2.181287,2023-12-19 06:30:00+00:00,2023-12-19 23:00:00+00:00,0,SMALL,OKAY,0.0,West Midlands,West Midlands,"Stoke-on-Trent, unparished area","Stoke-on-Trent, unparished area"
181,Tractor Unit,Curtain-Side 13.6M Trailer,ST4 4FA,ST4 4FA,52.983393,-2.181287,52.983393,-2.181287,2023-12-19 06:00:00+00:00,2023-12-19 23:00:00+00:00,1,SMALL,BAD,0.0,West Midlands,West Midlands,"Stoke-on-Trent, unparished area","Stoke-on-Trent, unparished area"
182,Tractor Unit,Curtain-Side 13.6M Trailer,OL16 4NZ,ST4 4FA,53.602351,-2.126989,52.983393,-2.181287,2023-12-18 10:30:00+00:00,2023-12-18 17:00:00+00:00,0,SMALL,OKAY,68.94116987073274,West Midlands,North West,"Stoke-on-Trent, unparished area","Rochdale, unparished area"
183,Tractor Unit,Curtain-Side 13.6M Trailer,BB5 5YJ,ST4 4FA,53.789353,-2.342379,52.983393,-2.181287,2023-12-18 10:30:00+00:00,2023-12-18 17:00:00+00:00,1,SMALL,OKAY,90.28145936583029,West Midlands,North West,"Stoke-on-Trent, unparished area",Altham
184,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,ST4 4FA,53.634051,-2.1142,52.983393,-2.181287,2023-12-18 10:30:00+00:00,2023-12-18 17:00:00+00:00,0,SMALL,OKAY,72.50978085367807,West Midlands,North West,"Stoke-on-Trent, unparished area","Rochdale, unparished area"
185,Tractor Unit,Curtain-Side 13.6M Trailer,M17 1RW,OX11 7HJ,53.47243,-2.332477,51.619116,-1.256855,2023-10-06 15:00:00+00:00,2023-10-06 23:00:00+00:00,0,VERY SMALL,GOOD,218.59997696714436,South East,North West,Sutton Courtenay,"Trafford, unparished area"
186,Tractor Unit,Curtain-Side 13.6M Trailer,NN9 5DB,CM19 5BD,52.3256,-0.613059,51.775406,0.075337,2023-10-02 16:00:00+00:00,2023-10-03 07:45:00+00:00,0,SMALL,OKAY,77.21635385848523,,East Midlands,,Irthlingborough
187,Tractor Unit,Curtain-Side 13.6M Trailer,NN9 5DB,WF2 0XF,52.3256,-0.613059,53.712698,-1.517263,2023-10-03 13:30:00+00:00,2023-10-04 06:40:00+00:00,1,VERY SMALL,OKAY,165.7211555859766,Yorkshire and The Humber,East Midlands,"Wakefield, unparished area",Irthlingborough
